"ident",  "country", "latitude_deg", "longitude_deg"
CFDSP, MICHIGAN, 42.0136, -83.6014
CFDST, MICHIGAN, 42.6719, -83.1819
CFDSV, MICHIGAN, 41.8872, -83.5197
CFDTC, MICHIGAN, 41.9906, -83.6781
CFDTF, MICHIGAN, 41.9403, -83.6497
CFDTM, MICHIGAN, 42.1203, -83.5208
CFDTQ, MICHIGAN, 41.8731, -83.5225
CFDTW, MICHIGAN, 42.5328, -83.0464
CFDXT, MICHIGAN, 42.2019, -83.3836
CFDZZ, MICHIGAN, 42.5253, -83.2219
CFFFM, MICHIGAN, 42.1033, -83.7208
CFGFT, MICHIGAN, 42.3836, -82.8178
CFHGD, MICHIGAN, 42.9794, -82.8239
CFHMH, MICHIGAN, 46.3633, -84.1339
CFKJR, MICHIGAN, 46.5472, -84.6594
CFKMG, MICHIGAN, 42.945, -82.4375
CFKTB, MICHIGAN, 46.4425, -84.1361
CFLMM, MICHIGAN, 42.5219, -83.2339
CFMCL, MICHIGAN, 42.3539, -83.3422
CFMXJ, MICHIGAN, 46.4089, -84.1444
CFNBP, MICHIGAN, 46.3156, -84.1178
CFNKB, MICHIGAN, 46.1117, -83.7092
CFPGV, MICHIGAN, 42.3947, -83.1311
CFPHV, MICHIGAN, 42.5194, -83.0281
CFPLP, MICHIGAN, 41.8722, -83.5233
CFPNT, MICHIGAN, 42.3497, -83.1672
CFPPP, MICHIGAN, 42.5239, -83.2317
CFPWF, MICHIGAN, 45.9678, -83.4617
CFRCC, MICHIGAN, 46.1089, -83.7253
CFRLD, MICHIGAN, 44.5269, -83.2236
CFRZZ, MICHIGAN, 42.5811, -83.165
CFTDQ, MICHIGAN, 42.7075, -82.49
CFTVZ, MICHIGAN, 42.0211, -83.4097
CFVCH, MICHIGAN, 41.9753, -83.4433
CFVFD, MICHIGAN, 46.4189, -84.6139
CFVHF, MICHIGAN, 42.5097, -83.06
CFVNZ, MICHIGAN, 42.4364, -85.0908
CFVPV, MICHIGAN, 47.0022, -88.2069
CFVWL, MICHIGAN, 42.5219, -83.2339
CFXKN, MICHIGAN, 47.9539, -87.4542
CFZSV, MICHIGAN, 48.1703, -88.86
CHEFE, MICHIGAN, 43.2981, -86.0508
CHETT, MICHIGAN, 41.7758, -87.0586
CHEWZ, MICHIGAN, 42.4606, -82.9364
CHPAH, MICHIGAN, 42.445, -84.8872
CHUKL, MICHIGAN, 45.3517, -85.0025
CHUUB, MICHIGAN, 42.0786, -84.4058
CHVVY, MICHIGAN, 42.5669, -83.1844
CHZTR, MICHIGAN, 42.4803, -82.7703
CIBDE, MICHIGAN, 45.4786, -85.0933
CIBGO, MICHIGAN, 42.1658, -85.7
CIBIP, MICHIGAN, 41.9153, -85.9169
CIBPA, MICHIGAN, 46.9411, -88.4208
CIGAL, MICHIGAN, 42.2389, -83.7931
CIGUL, MICHIGAN, 42.5858, -85.5425
CIHUB, MICHIGAN, 42.8797, -84.0056
CINOP, MICHIGAN, 46.0897, -88.8642
CIPAY, MICHIGAN, 42.9883, -84.0792
CIPMI, MICHIGAN, 47.0569, -88.7839
CIPOR, MICHIGAN, 42.0669, -84.3508
CIRBO, MICHIGAN, 43.0339, -86.0853
CISHO, MICHIGAN, 41.9936, -86.1814
CITYE, MICHIGAN, 42.7797, -84.4219
CIVIK, MICHIGAN, 41.8547, -83.4817
CIVPU, MICHIGAN, 41.9139, -86.2958
CIYAN, MICHIGAN, 43.3233, -84.9242
CLAUD, MICHIGAN, 42.4381, -86.3278
CLEVR, MICHIGAN, 41.8589, -83.7275
CLIOO, MICHIGAN, 43.1089, -83.8681
CLLEM, MICHIGAN, 42.6333, -85.0733
CLOCK, MICHIGAN, 43.1456, -85.5961
COALA, MICHIGAN, 41.7636, -86.4964
COBBO, MICHIGAN, 42.4881, -83.0031
COBIB, MICHIGAN, 45.0139, -84.4503
COBLI, MICHIGAN, 41.805, -83.5736
CODAG, MICHIGAN, 43.0542, -83.745
CODVA, MICHIGAN, 41.8031, -86.0083
COKIN, MICHIGAN, 42.7672, -83.8522
COKOS, MICHIGAN, 45.3261, -84.9481
COLAL, MICHIGAN, 43.7186, -83.9106
COLBA, MICHIGAN, 43.0128, -83.5286
COLDO, MICHIGAN, 43.0014, -84.1908
COLDT, MICHIGAN, 42.0992, -85.7392
COLGO, MICHIGAN, 46.0825, -84.3339
COMDR, MICHIGAN, 43.7069, -83.3242
COMEN, MICHIGAN, 42.9169, -83.7383
COPKA, MICHIGAN, 47.1164, -88.3992
COPTI, MICHIGAN, 43.6228, -84.8722
CORBI, MICHIGAN, 41.9644, -83.6244
CORKS, MICHIGAN, 41.7706, -86.1403
CORUN, MICHIGAN, 42.2111, -86.4086
CORVE, MICHIGAN, 42.2208, -83.7067
COSRU, MICHIGAN, 45.7686, -84.315
COTMO, MICHIGAN, 46.5039, -89.5981
COUNT, MICHIGAN, 42.5456, -83.0922
COVAV, MICHIGAN, 42.0286, -85.5069
COVLA, MICHIGAN, 44.3631, -84.5261
COWCH, MICHIGAN, 41.9481, -84.2825
COYNU, MICHIGAN, 42.0367, -85.06
COZTY, MICHIGAN, 42.8094, -82.5794
COZZY, MICHIGAN, 41.95, -83.5881
CRAAG, MICHIGAN, 46.5269, -89.9903
CRLNG, MICHIGAN, 42.3758, -83.3964
CRUXX, MICHIGAN, 41.97, -84.1442
CSTLO, MICHIGAN, 43.1806, -85.3756
CUBEN, MICHIGAN, 42.6014, -82.8372
CUBKO, MICHIGAN, 44.9122, -85.8989
CUBOR, MICHIGAN, 41.8919, -86.1381
CUGOD, MICHIGAN, 44.8344, -83.5997
CUITE, MICHIGAN, 46.1672, -84.4033
CULAK, MICHIGAN, 43.4333, -84.1231
CULOP, MICHIGAN, 41.9592, -83.5494
CUPSA, MICHIGAN, 44.2717, -86.1919
CURGO, MICHIGAN, 42.9675, -83.8214
CUSIR, MICHIGAN, 46.2828, -85.3394
CUSMA, MICHIGAN, 41.7836, -83.7108
CUTTY, MICHIGAN, 43.0875, -84.7136
CUTUP, MICHIGAN, 45.6444, -84.5833
CUUGR, MICHIGAN, 42.3642, -83.0972
CUVSO, MICHIGAN, 43.3581, -83.0875
CUXIG, MICHIGAN, 46.4539, -84.3331
CUXUG, MICHIGAN, 45.6364, -87.0883
CWSKQ, MICHIGAN, 47.0328, -85.1964
DABJU, MICHIGAN, 43.1983, -86.2731
DACAN, MICHIGAN, 46.2539, -84.2194
DACAP, MICHIGAN, 46.2553, -84.7508
DACUG, MICHIGAN, 43.4703, -83.5572
DADFY, MICHIGAN, 43.1708, -85.5653
DAJEB, MICHIGAN, 43.3233, -84.5631
DAKRY, MICHIGAN, 45.1189, -83.5678
DAMBI, MICHIGAN, 41.9617, -83.9083
DAMPY, MICHIGAN, 46.0192, -88.0747
DANGL, MICHIGAN, 42.4219, -82.8083
DAPAY, MICHIGAN, 42.2986, -83.4464
DAXEJ, MICHIGAN, 42.8869, -85.4492
DAYSA, MICHIGAN, 42.7269, -86.2253
DAYYY, MICHIGAN, 44.1694, -84.3731
DCATS, MICHIGAN, 42.4533, -83.1692
DDEEZ, MICHIGAN, 43.5422, -83.6025
DDOGE, MICHIGAN, 42.4575, -83.7467
DEANI, MICHIGAN, 43.7186, -85.7747
DELOW, MICHIGAN, 42.46, -83.0675
DENBE, MICHIGAN, 46.3331, -85.5156
DENOC, MICHIGAN, 43.0694, -85.3033
DERRE, MICHIGAN, 42.5525, -85.1142
DETMR, MICHIGAN, 42.1189, -85.0939
DEWIT, MICHIGAN, 42.8025, -84.55
DEXER, MICHIGAN, 42.3369, -83.8936
DEYFY, MICHIGAN, 42.6486, -83.1583
DEYSY, MICHIGAN, 43.9803, -84.3836
DEYYY, MICHIGAN, 45.0167, -84.6506
DEYZO, MICHIGAN, 42.8497, -86.1031
DIAZO, MICHIGAN, 45, -83.5711
DIGVE, MICHIGAN, 46.0394, -84.5328
DIHZE, MICHIGAN, 46.2472, -85.2019
DIMDE, MICHIGAN, 42.2186, -85.7639
DIMNI, MICHIGAN, 46.5297, -90.1447
DINER, MICHIGAN, 46.2025, -89.18
DINGL, MICHIGAN, 42.5386, -83.3881
DIPLE, MICHIGAN, 45.7725, -85.2708
DISCI, MICHIGAN, 43.8675, -85.6919
DITCA, MICHIGAN, 42.7472, -85.7167
DIXBO, MICHIGAN, 42.2931, -83.6839
DIXSN, MICHIGAN, 42.8122, -83.9081
DIZNO, MICHIGAN, 43.6197, -84.6036
DMAAC, MICHIGAN, 41.9019, -86.3153
DMLZU, MICHIGAN, 42.4242, -85.0744
DMYDM, MICHIGAN, 45.2497, -85.1247
DODAC, MICHIGAN, 45.4925, -84.9075
DODKE, MICHIGAN, 43.5567, -83.0208
DOHNT, MICHIGAN, 42.3033, -83.6917
DOHRI, MICHIGAN, 45.4094, -83.6967
DOLTE, MICHIGAN, 43.8297, -84.0889
DONDE, MICHIGAN, 41.7678, -83.3992
DOOZY, MICHIGAN, 43.6525, -86.2114
DORRT, MICHIGAN, 41.9094, -83.8694
DOSGE, MICHIGAN, 42.0775, -84.6417
DOSYA, MICHIGAN, 43.2492, -85.8808
DOTIZ, MICHIGAN, 43.1281, -85.0186
DOTTI, MICHIGAN, 42.22, -83.1678
DOVTE, MICHIGAN, 43.1394, -85.2075
DOXXY, MICHIGAN, 42.1225, -84.4736
DRAIP, MICHIGAN, 41.7728, -83.7822
DRBRN, MICHIGAN, 42.5358, -83.1239
DREME, MICHIGAN, 42.6258, -83.6367
DRIPE, MICHIGAN, 45.3053, -84.685
DROOL, MICHIGAN, 41.8828, -85.1678
DUBWY, MICHIGAN, 42.2969, -84.3447
DUCER, MICHIGAN, 45.9742, -85.8708
DUDAC, MICHIGAN, 43.7019, -83.0458
DUFEE, MICHIGAN, 42.1122, -87.0633
DULLY, MICHIGAN, 44.0369, -85.1542
DUNAC, MICHIGAN, 45.2964, -85.4011
DUNKS, MICHIGAN, 42.4272, -84.1942
DUPDE, MICHIGAN, 41.9344, -83.3925
DUPME, MICHIGAN, 46.4431, -89.8461
DURAC, MICHIGAN, 42.5219, -83.4664
DURDE, MICHIGAN, 43.1481, -85.3592
DUREY, MICHIGAN, 43.3228, -84.6314
DURGY, MICHIGAN, 42.6808, -84.0736
DUTVE, MICHIGAN, 42.7756, -84.3283
DUUDA, MICHIGAN, 43.0761, -85.5244
DUVIH, MICHIGAN, 42.9078, -83.7419
DUVRE, MICHIGAN, 44.9339, -85.0156
DWEEB, MICHIGAN, 41.8658, -86.8294
DYWKR, MICHIGAN, 42.8742, -84.9444
DZMND, MICHIGAN, 42.2617, -83.48
EBABE, MICHIGAN, 42.9581, -85.6664
EBAKE, MICHIGAN, 42.2792, -87.0633
ECAFO, MICHIGAN, 45.6511, -84.5169
ECAVU, MICHIGAN, 42.64, -85.2978
ECKDO, MICHIGAN, 42.24, -84.7469
EDCEJ, MICHIGAN, 41.8928, -85.1633
EDDIS, MICHIGAN, 45.4131, -84.5739
EDESE, MICHIGAN, 42.6564, -83.6906
EDLUC, MICHIGAN, 45.9747, -86.0356
EDOGE, MICHIGAN, 42.6828, -85.3878
EEERI, MICHIGAN, 42.1728, -83.4053
EERNY, MICHIGAN, 42.6, -83.2381
EFFIT, MICHIGAN, 44.8797, -84.8419
EFVEV, MICHIGAN, 45.9778, -83.4931
EGELE, MICHIGAN, 44.8064, -85.0414
EGIGY, MICHIGAN, 45.0836, -83.5564
EGOPE, MICHIGAN, 43.685, -83.9747
EGUTY, MICHIGAN, 42.6725, -84.7814
EHAFY, MICHIGAN, 43.6803, -84.2169
EHEMI, MICHIGAN, 42.9664, -83.8711
EHEMU, MICHIGAN, 43.4339, -83.7408
EKOPE, MICHIGAN, 46.3289, -85.5197
EKYOR, MICHIGAN, 42.2161, -85.6967
ELARE, MICHIGAN, 43.9647, -83.0553
ELAZY, MICHIGAN, 46.5275, -90.2733
ELBOT, MICHIGAN, 44.9342, -84.8981
ELDNN, MICHIGAN, 41.8, -83.5447
ELELE, MICHIGAN, 45.8736, -84.8
ELMME, MICHIGAN, 43.4156, -84.7281
ELVSS, MICHIGAN, 41.8397, -83.5875
EMGEF, MICHIGAN, 43.9319, -86.5222
EMHUR, MICHIGAN, 45.5461, -84.7644
EMINN, MICHIGAN, 42.3811, -83.2628
EMISE, MICHIGAN, 42.4397, -83.4033
EMMMA, MICHIGAN, 42.8842, -84.5806
EMQIF, MICHIGAN, 46.0778, -88.1828
EMQOP, MICHIGAN, 42.8086, -83.6422
ENEGY, MICHIGAN, 43.0136, -85.0317
ENEXE, MICHIGAN, 43.6369, -86.3769
ENGRM, MICHIGAN, 42.8531, -85.0789
ENRUW, MICHIGAN, 42.5033, -85.5578
EPEKE, MICHIGAN, 41.9419, -84.7753
ERNST, MICHIGAN, 42.6681, -83.3186
ERRYS, MICHIGAN, 42.8625, -84.1483
ERXUT, MICHIGAN, 42.9367, -84.9389
ERZEH, MICHIGAN, 41.9608, -85.4717
ESAYO, MICHIGAN, 42.5367, -83.2767
ESPYY, MICHIGAN, 42.5578, -83.1078
ETALE, MICHIGAN, 42.1433, -83.4144
EVABE, MICHIGAN, 42.0511, -83.4819
EVNEW, MICHIGAN, 43.0153, -83.7442
EVOTE, MICHIGAN, 41.9508, -85.23
EVRIW, MICHIGAN, 41.9314, -84.8119
EVYIP, MICHIGAN, 46.0708, -87.4592
EXCAP, MICHIGAN, 41.8814, -86.7328
EYELU, MICHIGAN, 43.3225, -84.57
EYOLU, MICHIGAN, 42.1264, -85.5275
EYOSE, MICHIGAN, 45.4194, -84.8367
EYUZU, MICHIGAN, 42.5658, -84.48
EYXIT, MICHIGAN, 41.9828, -84.005
EZAYE, MICHIGAN, 43.1111, -85.9667
EZHAF, MICHIGAN, 41.9953, -83.8906
FAAVA, MICHIGAN, 41.9622, -83.8794
FABAD, MICHIGAN, 43.0025, -84.1975
FABKU, MICHIGAN, 41.8036, -86.2647
FALSU, MICHIGAN, 42.7819, -85.4967
FAMED, MICHIGAN, 43.7575, -84.0317
FAMLI, MICHIGAN, 42.7789, -84.7028
FAMLY, MICHIGAN, 41.9792, -83.6381
FAPVI, MICHIGAN, 42.2406, -84.8353
FARNI, MICHIGAN, 41.9528, -85.0003
FARUB, MICHIGAN, 44.0961, -86.1178
FASLA, MICHIGAN, 42.4497, -82.8783
FATEV, MICHIGAN, 44.2717, -86.1978
FATOG, MICHIGAN, 42.9181, -85.275
FATOT, MICHIGAN, 42.1633, -83.6397
FATPA, MICHIGAN, 46.3339, -84.5428
FAVLI, MICHIGAN, 42.6686, -83.2994
FAXET, MICHIGAN, 47.0878, -88.7589
FDRCH, MICHIGAN, 42.2203, -83.9339
FDROV, MICHIGAN, 41.9586, -83.4458
FEBLI, MICHIGAN, 42.2503, -85.6331
FECYI, MICHIGAN, 41.7406, -83.4172
FEGED, MICHIGAN, 44.9603, -85.5867
FEGOD, MICHIGAN, 47.2353, -88.6008
FELNO, MICHIGAN, 45.6539, -84.5961
FELPS, MICHIGAN, 44.9606, -83.5608
FELUS, MICHIGAN, 42.2892, -83.4558
FELYN, MICHIGAN, 43.0844, -85.7911
FEMOK, MICHIGAN, 47.4575, -88.7333
FENAB, MICHIGAN, 42.7617, -85.9653
FENDO, MICHIGAN, 42.9917, -84.1308
FEPEX, MICHIGAN, 44.6556, -85.925
FERLI, MICHIGAN, 42.8642, -85.6503
FEROM, MICHIGAN, 42.4436, -84.2803
FERRM, MICHIGAN, 42.3661, -83.4958
FESOX, MICHIGAN, 41.7486, -83.5403
FETUM, MICHIGAN, 42.8883, -84.3925
FEXUP, MICHIGAN, 43.8714, -85.7694
FFITT, MICHIGAN, 42.575, -83.2286
FFORK, MICHIGAN, 42.0875, -83.2967
FIBIN, MICHIGAN, 43.1567, -83.6333
FIBIT, MICHIGAN, 43.6386, -84.5453
FIDOG, MICHIGAN, 45.6542, -84.3969
FIKAM, MICHIGAN, 45.6542, -84.2547
FIKIB, MICHIGAN, 43.325, -84.6897
FIKTA, MICHIGAN, 42.9831, -84.08
FILAG, MICHIGAN, 43.4514, -85.3169
FILKO, MICHIGAN, 43.5067, -84.7186
FINEX, MICHIGAN, 42.8128, -82.8297
FINOB, MICHIGAN, 43.8903, -86.6883
FISKU, MICHIGAN, 42.7697, -83.6258
FISOD, MICHIGAN, 43.5344, -84.4664
FISTU, MICHIGAN, 44.3567, -84.96
FIVLO, MICHIGAN, 43.0339, -85.9489
FLIPE, MICHIGAN, 43.3292, -83.9767
FLOKA, MICHIGAN, 42.7908, -82.8717
FOBER, MICHIGAN, 42.8467, -83.9167
FODAR, MICHIGAN, 45.5981, -84.8481
FODRU, MICHIGAN, 42.4064, -85.6667
FOGAT, MICHIGAN, 43.6194, -86.56
FOLAD, MICHIGAN, 43.3156, -86.0375
FOLUK, MICHIGAN, 46.2608, -87.4164
FONFO, MICHIGAN, 42.5369, -85.7703
FONKO, MICHIGAN, 43.0461, -84.0131
FORDZ, MICHIGAN, 42.1297, -83.5444
FOROX, MICHIGAN, 43.6703, -83.8867
FOSDO, MICHIGAN, 42.1756, -85.6375
FOVUP, MICHIGAN, 44.8697, -85.2506
FOWFY, MICHIGAN, 43.2425, -85.005
FOXEX, MICHIGAN, 44.0725, -86.2147
FOXUN, MICHIGAN, 41.9936, -86.2586
FRBRD, MICHIGAN, 42.3067, -83.6667
FREDA, MICHIGAN, 47.2311, -88.5939
FRELE, MICHIGAN, 42.9464, -84.4819
FRSST, MICHIGAN, 42.5789, -84.9292
FRYII, MICHIGAN, 45.7564, -84.3639
FRYYE, MICHIGAN, 42.0075, -83.3364
FUBUP, MICHIGAN, 45.7097, -84.6011
FUDDJ, MICHIGAN, 42.5011, -83.1628
FUNWI, MICHIGAN, 44.4294, -85.2206
GABCE, MICHIGAN, 42.8703, -85.5981
GACHA, MICHIGAN, 44.3003, -85.3711
GALEY, MICHIGAN, 47.1167, -88.3997
GAMGE, MICHIGAN, 46.2947, -87.4083
GATBE, MICHIGAN, 42.2881, -86.3219
GAULT, MICHIGAN, 44.0767, -85.0936
GAYLE, MICHIGAN, 43.4936, -87.0036
GECET, MICHIGAN, 41.8042, -85.7597
GEEBE, MICHIGAN, 41.98, -85.2136
GEETR, MICHIGAN, 42.2858, -83.3219
GERBS, MICHIGAN, 41.7775, -84.425
GERCO, MICHIGAN, 44.9789, -83.3894
GERKE, MICHIGAN, 47.3208, -88.7467
GETCH, MICHIGAN, 43.1686, -86.0508
GEWIZ, MICHIGAN, 44.2344, -85.5519
GGUSS, MICHIGAN, 41.8614, -83.4567
GIBER, MICHIGAN, 43.1214, -85.1728
GICEV, MICHIGAN, 43.5056, -84.0469
GICNI, MICHIGAN, 45.7686, -84.6856
GIDPE, MICHIGAN, 42.1258, -86.1597
GILKE, MICHIGAN, 41.8297, -84.9736
GIVVZ, MICHIGAN, 42.5725, -83.0633
GLAWE, MICHIGAN, 42.8642, -85.6503
GLEEK, MICHIGAN, 42.1792, -85.5386
GLGHR, MICHIGAN, 42.8847, -85.4689
GLOZE, MICHIGAN, 42.1142, -83.2464
GMOTR, MICHIGAN, 42.3956, -82.7789
GNZOE, MICHIGAN, 43.7167, -83.6667
GOATT, MICHIGAN, 42.5069, -83.1058
GOHST, MICHIGAN, 42.5122, -82.8494
GORDN, MICHIGAN, 44.7103, -84.7961
GOSDE, MICHIGAN, 44.2767, -86.4906
GOYBU, MICHIGAN, 42.8217, -84.3244
GOYPE, MICHIGAN, 42.3039, -83.2961
GRAYT, MICHIGAN, 42.915, -83.6019
GRBAC, MICHIGAN, 42.0239, -83.7353
GRDCY, MICHIGAN, 42.505, -83.18
GRFFN, MICHIGAN, 42.9675, -85.5358
GRUBB, MICHIGAN, 43.2242, -85.3397
GRUNI, MICHIGAN, 43.6178, -84.4639
GUCET, MICHIGAN, 43.9942, -82.9592
GUCYE, MICHIGAN, 41.9189, -84.5394
GUGRE, MICHIGAN, 42.2189, -83.2383
GUNNZ, MICHIGAN, 43.7425, -84.1444
GURVE, MICHIGAN, 42.9506, -83.8844
GUTPE, MICHIGAN, 43.285, -85.9961
GUYEG, MICHIGAN, 44.7081, -84.7719
GUYVE, MICHIGAN, 42.4239, -83.22
GUZVY, MICHIGAN, 42.6725, -83.1594
GWENN, MICHIGAN, 44.7336, -85.4292
HAAKK, MICHIGAN, 42.1333, -85.0333
HABIN, MICHIGAN, 43.5003, -83.0744
HABKO, MICHIGAN, 42.9694, -85.5358
HABTI, MICHIGAN, 45.7169, -86.8042
HADEP, MICHIGAN, 45.4311, -84.9906
HAFTY, MICHIGAN, 41.7678, -83.5289
HAGEM, MICHIGAN, 42.9178, -83.7422
HAGOK, MICHIGAN, 42.4494, -85.5578
HAGVI, MICHIGAN, 41.8422, -84.1125
HAKEK, MICHIGAN, 42.8283, -84.5014
HAKOT, MICHIGAN, 43.3231, -84.7817
HALEB, MICHIGAN, 43.86, -85.5442
HALGI, MICHIGAN, 44.2678, -85.9978
HALIS, MICHIGAN, 42.6947, -83.1847
HALKI, MICHIGAN, 45.9747, -86.4731
HALNA, MICHIGAN, 43.9147, -82.7561
HAMBU, MICHIGAN, 43.0561, -83.8517
HAMIP, MICHIGAN, 47.2042, -88.3608
HAMUK, MICHIGAN, 42.6261, -82.8364
HANBL, MICHIGAN, 41.7358, -84.1772
HANDS, MICHIGAN, 45.9189, -88.0942
HANKY, MICHIGAN, 42.9619, -83.3664
HAPEV, MICHIGAN, 44.2856, -84.6886
HAPIG, MICHIGAN, 42.91, -85.24
HAPUR, MICHIGAN, 42.0161, -86.0178
HARLA, MICHIGAN, 41.9678, -83.5186
HARPY, MICHIGAN, 43.7297, -84.3558
HARRO, MICHIGAN, 42.9739, -83.52
HARTZ, MICHIGAN, 42.1497, -83.8114
HARUV, MICHIGAN, 46.5789, -84.6775
HARWL, MICHIGAN, 42.2639, -84.1939
HASIG, MICHIGAN, 44.2706, -86.1369
HASRI, MICHIGAN, 42.7397, -83.6956
HASTE, MICHIGAN, 42.6708, -85.1672
HATTR, MICHIGAN, 44.9014, -85.2367
HAUCK, MICHIGAN, 42.9714, -85.0447
HAVEL, MICHIGAN, 45.4033, -87.8092
HAVEN, MICHIGAN, 42.5414, -84.2467
HAXOV, MICHIGAN, 44.2456, -84.1261
HAYLL, MICHIGAN, 41.9661, -84.2975
HAZEN, MICHIGAN, 43.4694, -83.9414
HAZIT, MICHIGAN, 41.8758, -84.7217
HEBEL, MICHIGAN, 42.4544, -85.3603
HEBUB, MICHIGAN, 43.0108, -83.7358
HEBUS, MICHIGAN, 43.3231, -84.7417
HEDUM, MICHIGAN, 42.1772, -83.8764
HEDUT, MICHIGAN, 42.6583, -85.9308
HEIST, MICHIGAN, 41.9017, -86.3244
HELET, MICHIGAN, 42.1128, -83.3383
HEMIE, MICHIGAN, 42.0958, -83.6583
HEMIS, MICHIGAN, 43.1658, -83.0425
HERMY, MICHIGAN, 42.2808, -84.3967
HESER, MICHIGAN, 44.365, -84.365
HETOG, MICHIGAN, 46.3006, -85.7581
HEVMI, MICHIGAN, 43.2481, -86.1089
HHAYY, MICHIGAN, 41.9675, -83.7167
HHIPP, MICHIGAN, 43.6758, -82.8161
HHRNT, MICHIGAN, 42.8806, -83.1753
HHUNT, MICHIGAN, 42.4464, -82.8519
HIDEM, MICHIGAN, 41.7811, -86.0933
HIGIG, MICHIGAN, 42.7519, -82.6864
HIKAS, MICHIGAN, 43.8117, -86.6506
HIKEV, MICHIGAN, 43.9875, -85.4961
HIKNO, MICHIGAN, 43.1181, -84.3825
HIKOP, MICHIGAN, 42.9719, -83.6217
HILOT, MICHIGAN, 44.3622, -84.6006
HIMEX, MICHIGAN, 42.005, -83.5156
HIMVO, MICHIGAN, 45.1314, -83.5617
HINON, MICHIGAN, 43.6667, -83.8919
HIPKA, MICHIGAN, 42.1758, -83.4033
HIPOP, MICHIGAN, 42.8608, -85.7864
HIPRA, MICHIGAN, 43.3481, -83.6286
HIRED, MICHIGAN, 41.8172, -84.3078
HIRUN, MICHIGAN, 46.5264, -89.8453
HISOV, MICHIGAN, 44.8453, -85.5872
HISUM, MICHIGAN, 45.3144, -85.1292
HITAL, MICHIGAN, 46.3778, -84.7233
HITAM, MICHIGAN, 46.1639, -84.1703
HITMO, MICHIGAN, 42.7686, -83.7392
HITOM, MICHIGAN, 41.9169, -86.3172
HITPO, MICHIGAN, 43.0583, -86.4619
HIVIR, MICHIGAN, 42.245, -84.8842
HIVSA, MICHIGAN, 43.2725, -84.9147
HIXEM, MICHIGAN, 43.4531, -85.2075
HLIWD, MICHIGAN, 42.5094, -82.6789
HOCEY, MICHIGAN, 44.7486, -84.8267
HOCKE, MICHIGAN, 43.2619, -82.7106
HODAT, MICHIGAN, 43.6464, -86.275
HODPI, MICHIGAN, 42.7336, -83.0242
HOGRA, MICHIGAN, 43.065, -83.2744
HOLKI, MICHIGAN, 44.8578, -83.6775
HOMSU, MICHIGAN, 45.0364, -83.5611
HOMUT, MICHIGAN, 43.6303, -86.4464
HOMVO, MICHIGAN, 45.3081, -85.2233
HONSE, MICHIGAN, 42.8333, -85.5075
HOOTA, MICHIGAN, 43.8064, -86.5014
HOPKA, MICHIGAN, 45.0144, -84.7592
HOPPZ, MICHIGAN, 41.9892, -83.4911
HOSLI, MICHIGAN, 43.1689, -86.0381
HOSSA, MICHIGAN, 42.0069, -85.07
HOTIR, MICHIGAN, 42.3281, -85.5553
HOXAK, MICHIGAN, 45.0347, -83.5653
HOXON, MICHIGAN, 42.7064, -86.3756
HOYTV, MICHIGAN, 42.7392, -84.8497
HRRON, MICHIGAN, 42.6272, -83.3072
HRRSH, MICHIGAN, 43.2372, -83.8872
HTROD, MICHIGAN, 42.0278, -83.3442
HUBBY, MICHIGAN, 43.7, -84.9167
HUCCY, MICHIGAN, 42.7372, -84.1742
HUKRU, MICHIGAN, 45.3342, -87.6031
HULKA, MICHIGAN, 42.2942, -83.3033
HUMDI, MICHIGAN, 43.7497, -84.8097
HUMIR, MICHIGAN, 45.6378, -84.7033
HURES, MICHIGAN, 42.6364, -84.7797
HURON, MICHIGAN, 42.1078, -83.4161
HURRT, MICHIGAN, 41.8992, -83.6689
HURSO, MICHIGAN, 46.26, -89.4794
HUSAD, MICHIGAN, 44.7331, -84.7911
HUSDI, MICHIGAN, 44.6319, -86.2089
HUSHU, MICHIGAN, 43.7247, -85.6394
HUUNT, MICHIGAN, 43.0372, -85.9139
HUVOK, MICHIGAN, 45.0142, -84.5936
HUVTI, MICHIGAN, 45.9139, -84.3689
HWLER, MICHIGAN, 41.9667, -83.5428
HYPED, MICHIGAN, 42.5606, -83.3758
HYSMN, MICHIGAN, 42.0267, -83.8981
IBEBY, MICHIGAN, 42.0036, -86.3772
IBEME, MICHIGAN, 44.3592, -84.7986
IBILE, MICHIGAN, 45.6133, -84.7378
IBJIH, MICHIGAN, 41.8478, -85.2853
ICADA, MICHIGAN, 43.8719, -84.9281
ICADE, MICHIGAN, 42.0806, -83.7533
IDANY, MICHIGAN, 43.7231, -85.2244
IDEAS, MICHIGAN, 41.7714, -83.5517
IDICE, MICHIGAN, 43.9544, -82.8575
IDIKY, MICHIGAN, 42.0106, -83.3472
IGLAW, MICHIGAN, 42.3358, -84.2197
IHIDE, MICHIGAN, 42.5867, -83.1864
IHUKU, MICHIGAN, 42.8064, -83.8908
IIICE, MICHIGAN, 42.4464, -84.9597
IJHUH, MICHIGAN, 42.9394, -85.3017
IJJUB, MICHIGAN, 41.9592, -85.8278
IJPUR, MICHIGAN, 42.9356, -84.8256
IJYEP, MICHIGAN, 41.9608, -85.3597
IKNEC, MICHIGAN, 41.9175, -84.0619
IKTIH, MICHIGAN, 42.7222, -83.19
ILJAZ, MICHIGAN, 43.4539, -85.1442
ILLOV, MICHIGAN, 42.6964, -84.8419
ILPUT, MICHIGAN, 42.3056, -83.2942
